file.name,value,name,LOCALITY_ID
gls_water_25,,A. D. Barnes Park,L200830
gls_water_25,87.33535087,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
gls_water_25,,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
gls_water_25,1.941630065,Addis Ababa--Ghion Hotel,L3016220
gls_water_25,1.057354555,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
gls_water_25,23.42922373,Athens National Gardens,L2694540
gls_water_25,1.310209067,Büyük Çamlıca Tepesi,L2361473
gls_water_25,1.271934951,Bangkok--Lumphini Park,L1068940
gls_water_25,1.266135359,Berlin--Grosser Tiergarten,L1756521
gls_water_25,95.35031591,Bidadari,L3345783
gls_water_25,116.6712107,Bosque El Olivar,L826850
gls_water_25,,Bosque los Colomos,L2811916
gls_water_25,1.52790193,Boston Public Garden,L209928
gls_water_25,1.973386748,Botanik Parkı,L1930245
gls_water_25,32.29914276,Cape Town--Company's Garden,L1357648
gls_water_25,1.970770553,Centennial Olympic Park,L796074
gls_water_25,3.823863058,Centennial Park (Sydney),L945869
gls_water_25,11.36907591,"Central Park (Banabitan), Kolkata",L2071440
gls_water_25,1.003072746,Centre for Environment Education (CEE),L3353044
gls_water_25,,Cerro Santa Lucia,L980718
gls_water_25,,Constitution Gardens and Reflecting Pool,L473521
gls_water_25,2.692807821,Curitiba -- Jardim Botânico de Curitiba,L3143033
gls_water_25,1.811331355,Dallas--Pioneer Park/City Hall Park,L1274650
gls_water_25,1.232400263,Durban Botanical Gardens,L1060493
gls_water_25,1.307489592,Echo Park,L619767
gls_water_25,,Fergusson College Campus,L3148022
gls_water_25,1.259517093,Freeway Park (Seattle),L372668
gls_water_25,2.882743632,Hanoi Botanical Gardens,L1877540
gls_water_25,2.433277809,Hofgarten Düsseldorf,L3024180
gls_water_25,,Houston--West 11th Street Park,L281716
gls_water_25,,"Humboldt Park, Chicago",L339164
gls_water_25,1.144199852,Hyde Park,L938388
gls_water_25,,Jakarta--Monas,L1416967
gls_water_25,47.67403606,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
gls_water_25,,Jardín Botánico José Celestino Mutis,L2404145
gls_water_25,,Johannesburg Botanical Gardens,L1277000
gls_water_25,1.004427407,Kiwanis Park,L834429
gls_water_25,1.325604507,Kowloon Park,L1435080
gls_water_25,,Kuala Lumpur City Center Park,L2688240
gls_water_25,3.505725348,Kunming--Green Lake Park,L957929
gls_water_25,8.453839982,Lago del Golf,L1471853
gls_water_25,1.162972192,Lalbagh Botanical Gardens,L2525698
gls_water_25,1.008205842,Lodi Gardens,L2265071
gls_water_25,1.293836222,Lucknow Zoological Garden,L3922053
gls_water_25,,"Manila American Cemetery & Memorial, Taguig",L1271819
gls_water_25,1.001484903,Mt. Davidson,L419667
gls_water_25,1.909903483,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
gls_water_25,1.084254882,Namsan Mountain,L1668242
gls_water_25,16.79058688,Pantoja Park,L1830072
gls_water_25,2.058830518,Paris--6e arr.--Jardin du Luxembourg,L920889
gls_water_25,,Parque Chico Mendes,L2386097
gls_water_25,,"Parque de El Retiro, Madrid",L1139116
gls_water_25,4.962411093,"Parque de la Ciutadella, Barcelona",L4026586
gls_water_25,10.64099291,Parque do Ibirapuera,L1800556
gls_water_25,,Parque Rufino Tamayo,L2875912
gls_water_25,,PN de l'Île-de-la-Visitation,L459787
gls_water_25,4.26995029,Prospect Park,L109516
gls_water_25,8.370673165,Royal Botanic Gardens (Melbourne),L919153
gls_water_25,1.022940919,Safa Park,L982332
gls_water_25,33.88869123,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
gls_water_25,,"Sanjeevaiah Park, Hyderabad",L2472492
gls_water_25,86.35412947,Santo Domingo--Jardín Botánico Nacional,L352473
gls_water_25,1.005750931,Shahr Park (general area),L3158781
gls_water_25,1.997514203,Shangaii--Century Park,L1029418
gls_water_25,,Shushan Forest Park,L3483931
gls_water_25,3.516605013,Sun Yat-sen University Campus,L2354294
gls_water_25,,Technopole,L2389491
gls_water_25,,Tiantan Park (Temple of Heaven),L2398320
gls_water_25,,Toronto--Queen's Park,L571677
gls_water_25,13.04179465,UM Dearborn--Rouge River Bird Observatory,L511955
gls_water_25,4.508567853,University of Ghana Botanical Gardens,L2265183
gls_water_25,,Villa Borghese,L1017789
gls_water_25,1.495269858,Viveros de Coyoacán,L294783
gls_water_25,,Woodlands Cemetery,L715912
gls_water_25,18.55662921,Yangon--Inya Lake,L1899347
