file.name,value,name,LOCALITY_ID
evi_2015_5,0.410938695,A. D. Barnes Park,L200830
evi_2015_5,0.044171895,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2015_5,0.173659489,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2015_5,0.171220894,Addis Ababa--Ghion Hotel,L3016220
evi_2015_5,0.109223651,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2015_5,0.236845553,Athens National Gardens,L2694540
evi_2015_5,0.156533216,Büyük Çamlıca Tepesi,L2361473
evi_2015_5,0.22615508,Bangkok--Lumphini Park,L1068940
evi_2015_5,0.154972636,Berlin--Grosser Tiergarten,L1756521
evi_2015_5,0.316860878,Bidadari,L3345783
evi_2015_5,0.185032618,Bosque El Olivar,L826850
evi_2015_5,0.193964555,Bosque los Colomos,L2811916
evi_2015_5,0.115552217,Boston Public Garden,L209928
evi_2015_5,0.177566746,Botanik Parkı,L1930245
evi_2015_5,0.235972692,Cape Town--Company's Garden,L1357648
evi_2015_5,0.194001709,Centennial Olympic Park,L796074
evi_2015_5,0.332758667,Centennial Park (Sydney),L945869
evi_2015_5,0.167914094,"Central Park (Banabitan), Kolkata",L2071440
evi_2015_5,0.222005726,Centre for Environment Education (CEE),L3353044
evi_2015_5,0.169691506,Cerro Santa Lucia,L980718
evi_2015_5,0.215880883,Constitution Gardens and Reflecting Pool,L473521
evi_2015_5,0.279471712,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2015_5,0.232475672,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2015_5,0.336006126,Durban Botanical Gardens,L1060493
evi_2015_5,0.139883584,Echo Park,L619767
evi_2015_5,0.29333837,Fergusson College Campus,L3148022
evi_2015_5,0.206697797,Freeway Park (Seattle),L372668
evi_2015_5,0.180085143,Hanoi Botanical Gardens,L1877540
evi_2015_5,0.287174181,Hofgarten Düsseldorf,L3024180
evi_2015_5,0.325185327,Houston--West 11th Street Park,L281716
evi_2015_5,0.079592821,"Humboldt Park, Chicago",L339164
evi_2015_5,0.260947748,Hyde Park,L938388
evi_2015_5,0.212440092,Jakarta--Monas,L1416967
evi_2015_5,0.242715016,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2015_5,0.165279233,Jardín Botánico José Celestino Mutis,L2404145
evi_2015_5,0.351568045,Johannesburg Botanical Gardens,L1277000
evi_2015_5,0.17266714,Kiwanis Park,L834429
evi_2015_5,0.238002872,Kowloon Park,L1435080
evi_2015_5,0.251116977,Kuala Lumpur City Center Park,L2688240
evi_2015_5,0.148739,Kunming--Green Lake Park,L957929
evi_2015_5,0.261773325,Lago del Golf,L1471853
evi_2015_5,0.199132146,Lalbagh Botanical Gardens,L2525698
evi_2015_5,0.136001684,Lodi Gardens,L2265071
evi_2015_5,0.165742439,Lucknow Zoological Garden,L3922053
evi_2015_5,0.203737763,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2015_5,0.212851619,Mt. Davidson,L419667
evi_2015_5,0.30969301,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2015_5,0.066815279,Namsan Mountain,L1668242
evi_2015_5,0.162954049,Pantoja Park,L1830072
evi_2015_5,0.148419436,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2015_5,0.492588174,Parque Chico Mendes,L2386097
evi_2015_5,0.20700274,"Parque de El Retiro, Madrid",L1139116
evi_2015_5,0.204286512,"Parque de la Ciutadella, Barcelona",L4026586
evi_2015_5,0.224744636,Parque do Ibirapuera,L1800556
evi_2015_5,0.236643462,Parque Rufino Tamayo,L2875912
evi_2015_5,0.26998676,PN de l'Île-de-la-Visitation,L459787
evi_2015_5,0.055582348,Prospect Park,L109516
evi_2015_5,0.200676197,Royal Botanic Gardens (Melbourne),L919153
evi_2015_5,0.121521865,Safa Park,L982332
evi_2015_5,0.238018712,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2015_5,0.161964545,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2015_5,0.327836102,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2015_5,0.0898135,Shahr Park (general area),L3158781
evi_2015_5,0.091060736,Shangaii--Century Park,L1029418
evi_2015_5,0.06188105,Shushan Forest Park,L3483931
evi_2015_5,0.223972633,Sun Yat-sen University Campus,L2354294
evi_2015_5,0.131631857,Technopole,L2389491
evi_2015_5,0.082626387,Tiantan Park (Temple of Heaven),L2398320
evi_2015_5,0.140641817,Toronto--Queen's Park,L571677
evi_2015_5,0.216867617,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2015_5,0.225950323,University of Ghana Botanical Gardens,L2265183
evi_2015_5,0.154738782,Villa Borghese,L1017789
evi_2015_5,0.131982865,Viveros de Coyoacán,L294783
evi_2015_5,0.172240841,Woodlands Cemetery,L715912
evi_2015_5,0.362648223,Yangon--Inya Lake,L1899347
