file.name,value,name,LOCALITY_ID
evi_2016_15,0.351972231,A. D. Barnes Park,L200830
evi_2016_15,0.115288159,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2016_15,0.426420292,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2016_15,0.224823998,Addis Ababa--Ghion Hotel,L3016220
evi_2016_15,0.091733958,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2016_15,0.254084929,Athens National Gardens,L2694540
evi_2016_15,0.219491884,Büyük Çamlıca Tepesi,L2361473
evi_2016_15,0.27833044,Bangkok--Lumphini Park,L1068940
evi_2016_15,0.125500045,Berlin--Grosser Tiergarten,L1756521
evi_2016_15,0.334254634,Bidadari,L3345783
evi_2016_15,0.109602788,Bosque El Olivar,L826850
evi_2016_15,0.219210602,Bosque los Colomos,L2811916
evi_2016_15,0.18294431,Boston Public Garden,L209928
evi_2016_15,0.140398238,Botanik Parkı,L1930245
evi_2016_15,0.312544409,Cape Town--Company's Garden,L1357648
evi_2016_15,0.242027133,Centennial Olympic Park,L796074
evi_2016_15,0.221990407,Centennial Park (Sydney),L945869
evi_2016_15,0.149671402,"Central Park (Banabitan), Kolkata",L2071440
evi_2016_15,0.249632355,Centre for Environment Education (CEE),L3353044
evi_2016_15,0.210254178,Cerro Santa Lucia,L980718
evi_2016_15,0.228108802,Constitution Gardens and Reflecting Pool,L473521
evi_2016_15,0.399442411,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2016_15,0.181103362,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2016_15,0.252723316,Durban Botanical Gardens,L1060493
evi_2016_15,0.228521458,Echo Park,L619767
evi_2016_15,0.211695852,Fergusson College Campus,L3148022
evi_2016_15,0.230537409,Freeway Park (Seattle),L372668
evi_2016_15,0.251621468,Hanoi Botanical Gardens,L1877540
evi_2016_15,0.336284408,Hofgarten Düsseldorf,L3024180
evi_2016_15,0.295676636,Houston--West 11th Street Park,L281716
evi_2016_15,0.174921506,"Humboldt Park, Chicago",L339164
evi_2016_15,0.320887874,Hyde Park,L938388
evi_2016_15,0.206033969,Jakarta--Monas,L1416967
evi_2016_15,0.386638559,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2016_15,0.226265895,Jardín Botánico José Celestino Mutis,L2404145
evi_2016_15,0.340967351,Johannesburg Botanical Gardens,L1277000
evi_2016_15,0.170667189,Kiwanis Park,L834429
evi_2016_15,0.322355396,Kowloon Park,L1435080
evi_2016_15,0.294708076,Kuala Lumpur City Center Park,L2688240
evi_2016_15,0.21604487,Kunming--Green Lake Park,L957929
evi_2016_15,0.252260656,Lago del Golf,L1471853
evi_2016_15,0.241244155,Lalbagh Botanical Gardens,L2525698
evi_2016_15,0.15980314,Lodi Gardens,L2265071
evi_2016_15,0.228304291,Lucknow Zoological Garden,L3922053
evi_2016_15,0.217899878,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2016_15,0.240198265,Mt. Davidson,L419667
evi_2016_15,0.295499715,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2016_15,0.120044164,Namsan Mountain,L1668242
evi_2016_15,0.140466433,Pantoja Park,L1830072
evi_2016_15,0.271157197,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2016_15,0.423594634,Parque Chico Mendes,L2386097
evi_2016_15,0.222118987,"Parque de El Retiro, Madrid",L1139116
evi_2016_15,0.289340159,"Parque de la Ciutadella, Barcelona",L4026586
evi_2016_15,0.217464471,Parque do Ibirapuera,L1800556
evi_2016_15,0.271743412,Parque Rufino Tamayo,L2875912
evi_2016_15,0.049351666,PN de l'Île-de-la-Visitation,L459787
evi_2016_15,0.101223937,Prospect Park,L109516
evi_2016_15,0.306981414,Royal Botanic Gardens (Melbourne),L919153
evi_2016_15,0.121429705,Safa Park,L982332
evi_2016_15,0.265509751,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2016_15,0.23535767,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2016_15,0.499171967,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2016_15,0.189069662,Shahr Park (general area),L3158781
evi_2016_15,0.179930837,Shangaii--Century Park,L1029418
evi_2016_15,0.161519906,Shushan Forest Park,L3483931
evi_2016_15,0.198170836,Sun Yat-sen University Campus,L2354294
evi_2016_15,0.145909256,Technopole,L2389491
evi_2016_15,0.081934997,Tiantan Park (Temple of Heaven),L2398320
evi_2016_15,0.015262353,Toronto--Queen's Park,L571677
evi_2016_15,0.238016039,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2016_15,0.246857125,University of Ghana Botanical Gardens,L2265183
evi_2016_15,0.395503879,Villa Borghese,L1017789
evi_2016_15,0.175434381,Viveros de Coyoacán,L294783
evi_2016_15,0.2447746,Woodlands Cemetery,L715912
evi_2016_15,0.368146155,Yangon--Inya Lake,L1899347
