file.name,value,name,LOCALITY_ID
evi_2013_25,0.334689296,A. D. Barnes Park,L200830
evi_2013_25,0.184006233,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2013_25,0.241241229,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2013_25,0.256612936,Addis Ababa--Ghion Hotel,L3016220
evi_2013_25,0.122708223,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2013_25,0.267541867,Athens National Gardens,L2694540
evi_2013_25,0.246993772,Büyük Çamlıca Tepesi,L2361473
evi_2013_25,0.325358582,Bangkok--Lumphini Park,L1068940
evi_2013_25,0.350945089,Berlin--Grosser Tiergarten,L1756521
evi_2013_25,0.341990964,Bidadari,L3345783
evi_2013_25,0.121691985,Bosque El Olivar,L826850
evi_2013_25,0.272087819,Bosque los Colomos,L2811916
evi_2013_25,0.229457432,Boston Public Garden,L209928
evi_2013_25,0.17321651,Botanik Parkı,L1930245
evi_2013_25,0.325118437,Cape Town--Company's Garden,L1357648
evi_2013_25,0.250949774,Centennial Olympic Park,L796074
evi_2013_25,0.366425561,Centennial Park (Sydney),L945869
evi_2013_25,0.274932774,"Central Park (Banabitan), Kolkata",L2071440
evi_2013_25,0.291936943,Centre for Environment Education (CEE),L3353044
evi_2013_25,0.237453939,Cerro Santa Lucia,L980718
evi_2013_25,0.287465319,Constitution Gardens and Reflecting Pool,L473521
evi_2013_25,0.367700269,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2013_25,0.296480461,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2013_25,0.409422733,Durban Botanical Gardens,L1060493
evi_2013_25,0.197252771,Echo Park,L619767
evi_2013_25,0.241064509,Fergusson College Campus,L3148022
evi_2013_25,0.286107388,Freeway Park (Seattle),L372668
evi_2013_25,0.31427953,Hanoi Botanical Gardens,L1877540
evi_2013_25,0.344552451,Hofgarten Düsseldorf,L3024180
evi_2013_25,0.26391074,Houston--West 11th Street Park,L281716
evi_2013_25,-0.004411718,"Humboldt Park, Chicago",L339164
evi_2013_25,0.271856263,Hyde Park,L938388
evi_2013_25,0.198023011,Jakarta--Monas,L1416967
evi_2013_25,0.460800458,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2013_25,0.347394354,Jardín Botánico José Celestino Mutis,L2404145
evi_2013_25,0.383544795,Johannesburg Botanical Gardens,L1277000
evi_2013_25,0.201467471,Kiwanis Park,L834429
evi_2013_25,0.409044413,Kowloon Park,L1435080
evi_2013_25,0.454190991,Kuala Lumpur City Center Park,L2688240
evi_2013_25,0.256332118,Kunming--Green Lake Park,L957929
evi_2013_25,0.358751876,Lago del Golf,L1471853
evi_2013_25,0.275188489,Lalbagh Botanical Gardens,L2525698
evi_2013_25,0.171891886,Lodi Gardens,L2265071
evi_2013_25,0.314369228,Lucknow Zoological Garden,L3922053
evi_2013_25,0.237066565,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2013_25,0.242078582,Mt. Davidson,L419667
evi_2013_25,0.306158012,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2013_25,0.124768364,Namsan Mountain,L1668242
evi_2013_25,0.188939154,Pantoja Park,L1830072
evi_2013_25,0.287332565,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2013_25,0.352541178,Parque Chico Mendes,L2386097
evi_2013_25,0.222816797,"Parque de El Retiro, Madrid",L1139116
evi_2013_25,0.305320715,"Parque de la Ciutadella, Barcelona",L4026586
evi_2013_25,0.324364489,Parque do Ibirapuera,L1800556
evi_2013_25,0.215301327,Parque Rufino Tamayo,L2875912
evi_2013_25,0.20223143,PN de l'Île-de-la-Visitation,L459787
evi_2013_25,0.203316586,Prospect Park,L109516
evi_2013_25,0.329587051,Royal Botanic Gardens (Melbourne),L919153
evi_2013_25,0.126632127,Safa Park,L982332
evi_2013_25,0.278721369,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2013_25,0.284287689,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2013_25,0.61115955,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2013_25,0.078303306,Shahr Park (general area),L3158781
evi_2013_25,0.171400769,Shangaii--Century Park,L1029418
evi_2013_25,0.135105896,Shushan Forest Park,L3483931
evi_2013_25,0.239935115,Sun Yat-sen University Campus,L2354294
evi_2013_25,0.195785826,Technopole,L2389491
evi_2013_25,0.183431381,Tiantan Park (Temple of Heaven),L2398320
evi_2013_25,0.085145014,Toronto--Queen's Park,L571677
evi_2013_25,0.195927236,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2013_25,0.34700725,University of Ghana Botanical Gardens,L2265183
evi_2013_25,0.425788257,Villa Borghese,L1017789
evi_2013_25,0.191047584,Viveros de Coyoacán,L294783
evi_2013_25,0.266582955,Woodlands Cemetery,L715912
evi_2013_25,0.350480662,Yangon--Inya Lake,L1899347
