file.name,value,name,LOCALITY_ID
evi_2013_5,0.368757202,A. D. Barnes Park,L200830
evi_2013_5,0.152908502,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2013_5,0.154227425,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2013_5,0.179302325,Addis Ababa--Ghion Hotel,L3016220
evi_2013_5,0.11137566,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2013_5,0.159135181,Athens National Gardens,L2694540
evi_2013_5,0.150425661,Büyük Çamlıca Tepesi,L2361473
evi_2013_5,0.246488612,Bangkok--Lumphini Park,L1068940
evi_2013_5,0.115775372,Berlin--Grosser Tiergarten,L1756521
evi_2013_5,0.302356692,Bidadari,L3345783
evi_2013_5,0.147221102,Bosque El Olivar,L826850
evi_2013_5,0.180877435,Bosque los Colomos,L2811916
evi_2013_5,0.167001368,Boston Public Garden,L209928
evi_2013_5,0.180476388,Botanik Parkı,L1930245
evi_2013_5,0.300439421,Cape Town--Company's Garden,L1357648
evi_2013_5,0.201596697,Centennial Olympic Park,L796074
evi_2013_5,0.317778719,Centennial Park (Sydney),L945869
evi_2013_5,0.147614237,"Central Park (Banabitan), Kolkata",L2071440
evi_2013_5,0.218857874,Centre for Environment Education (CEE),L3353044
evi_2013_5,0.166976557,Cerro Santa Lucia,L980718
evi_2013_5,0.28036801,Constitution Gardens and Reflecting Pool,L473521
evi_2013_5,0.249987022,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2013_5,0.254377861,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2013_5,0.318432372,Durban Botanical Gardens,L1060493
evi_2013_5,0.130799299,Echo Park,L619767
evi_2013_5,0.188626099,Fergusson College Campus,L3148022
evi_2013_5,0.178347993,Freeway Park (Seattle),L372668
evi_2013_5,0.17969708,Hanoi Botanical Gardens,L1877540
evi_2013_5,0.180777778,Hofgarten Düsseldorf,L3024180
evi_2013_5,0.287031667,Houston--West 11th Street Park,L281716
evi_2013_5,0.058735635,"Humboldt Park, Chicago",L339164
evi_2013_5,0.224323971,Hyde Park,L938388
evi_2013_5,0.1316606,Jakarta--Monas,L1416967
evi_2013_5,0.281802969,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2013_5,0.177684155,Jardín Botánico José Celestino Mutis,L2404145
evi_2013_5,0.404820173,Johannesburg Botanical Gardens,L1277000
evi_2013_5,0.184747401,Kiwanis Park,L834429
evi_2013_5,0.231163681,Kowloon Park,L1435080
evi_2013_5,0.302664518,Kuala Lumpur City Center Park,L2688240
evi_2013_5,0.142542801,Kunming--Green Lake Park,L957929
evi_2013_5,0.254049161,Lago del Golf,L1471853
evi_2013_5,0.174129002,Lalbagh Botanical Gardens,L2525698
evi_2013_5,0.15348317,Lodi Gardens,L2265071
evi_2013_5,0.227318301,Lucknow Zoological Garden,L3922053
evi_2013_5,0.201763757,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2013_5,0.185960942,Mt. Davidson,L419667
evi_2013_5,0.288483636,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2013_5,0.042355271,Namsan Mountain,L1668242
evi_2013_5,0.176428249,Pantoja Park,L1830072
evi_2013_5,0.071236906,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2013_5,0.276813057,Parque Chico Mendes,L2386097
evi_2013_5,0.147331839,"Parque de El Retiro, Madrid",L1139116
evi_2013_5,0.134819628,"Parque de la Ciutadella, Barcelona",L4026586
evi_2013_5,0.205995849,Parque do Ibirapuera,L1800556
evi_2013_5,0.182231536,Parque Rufino Tamayo,L2875912
evi_2013_5,0.130394014,PN de l'Île-de-la-Visitation,L459787
evi_2013_5,0.220451256,Prospect Park,L109516
evi_2013_5,0.260937897,Royal Botanic Gardens (Melbourne),L919153
evi_2013_5,0.127400259,Safa Park,L982332
evi_2013_5,0.210228013,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2013_5,0.19208638,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2013_5,0.372299807,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2013_5,0.034438194,Shahr Park (general area),L3158781
evi_2013_5,0.133131633,Shangaii--Century Park,L1029418
evi_2013_5,0.078777788,Shushan Forest Park,L3483931
evi_2013_5,0.143610387,Sun Yat-sen University Campus,L2354294
evi_2013_5,0.140533274,Technopole,L2389491
evi_2013_5,0.147575441,Tiantan Park (Temple of Heaven),L2398320
evi_2013_5,0.115476971,Toronto--Queen's Park,L571677
evi_2013_5,0.194489669,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2013_5,0.222831788,University of Ghana Botanical Gardens,L2265183
evi_2013_5,0.242735427,Villa Borghese,L1017789
evi_2013_5,0.139401845,Viveros de Coyoacán,L294783
evi_2013_5,0.215802939,Woodlands Cemetery,L715912
evi_2013_5,0.380082281,Yangon--Inya Lake,L1899347
