file.name,value,name,LOCALITY_ID
evi_2016_5,0.406736951,A. D. Barnes Park,L200830
evi_2016_5,0.034568327,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2016_5,0.254742529,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2016_5,0.167572617,Addis Ababa--Ghion Hotel,L3016220
evi_2016_5,0.10595679,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2016_5,0.166202799,Athens National Gardens,L2694540
evi_2016_5,0.189619081,Büyük Çamlıca Tepesi,L2361473
evi_2016_5,0.235154405,Bangkok--Lumphini Park,L1068940
evi_2016_5,0.023208353,Berlin--Grosser Tiergarten,L1756521
evi_2016_5,0.28988987,Bidadari,L3345783
evi_2016_5,0.134992692,Bosque El Olivar,L826850
evi_2016_5,0.180646676,Bosque los Colomos,L2811916
evi_2016_5,0.062824246,Boston Public Garden,L209928
evi_2016_5,0.104435306,Botanik Parkı,L1930245
evi_2016_5,0.279271621,Cape Town--Company's Garden,L1357648
evi_2016_5,0.187459656,Centennial Olympic Park,L796074
evi_2016_5,0.195009538,Centennial Park (Sydney),L945869
evi_2016_5,0.097699982,"Central Park (Banabitan), Kolkata",L2071440
evi_2016_5,0.21110922,Centre for Environment Education (CEE),L3353044
evi_2016_5,0.184390823,Cerro Santa Lucia,L980718
evi_2016_5,0.172092222,Constitution Gardens and Reflecting Pool,L473521
evi_2016_5,0.280493505,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2016_5,0.149038165,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2016_5,0.224495723,Durban Botanical Gardens,L1060493
evi_2016_5,0.241424153,Echo Park,L619767
evi_2016_5,0.219200569,Fergusson College Campus,L3148022
evi_2016_5,0.181058769,Freeway Park (Seattle),L372668
evi_2016_5,0.178745906,Hanoi Botanical Gardens,L1877540
evi_2016_5,0.178826872,Hofgarten Düsseldorf,L3024180
evi_2016_5,0.304047331,Houston--West 11th Street Park,L281716
evi_2016_5,0.174933009,"Humboldt Park, Chicago",L339164
evi_2016_5,0.300608704,Hyde Park,L938388
evi_2016_5,0.177777139,Jakarta--Monas,L1416967
evi_2016_5,0.228130457,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2016_5,0.178957985,Jardín Botánico José Celestino Mutis,L2404145
evi_2016_5,0.35465637,Johannesburg Botanical Gardens,L1277000
evi_2016_5,0.174207923,Kiwanis Park,L834429
evi_2016_5,0.243513002,Kowloon Park,L1435080
evi_2016_5,0.233658,Kuala Lumpur City Center Park,L2688240
evi_2016_5,0.145490653,Kunming--Green Lake Park,L957929
evi_2016_5,0.244058562,Lago del Golf,L1471853
evi_2016_5,0.206153645,Lalbagh Botanical Gardens,L2525698
evi_2016_5,0.180630867,Lodi Gardens,L2265071
evi_2016_5,0.186507391,Lucknow Zoological Garden,L3922053
evi_2016_5,0.244506306,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2016_5,0.217063126,Mt. Davidson,L419667
evi_2016_5,0.242512561,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2016_5,0.073313282,Namsan Mountain,L1668242
evi_2016_5,0.15457518,Pantoja Park,L1830072
evi_2016_5,0.12540333,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2016_5,0.464318878,Parque Chico Mendes,L2386097
evi_2016_5,0.186885897,"Parque de El Retiro, Madrid",L1139116
evi_2016_5,0.130102328,"Parque de la Ciutadella, Barcelona",L4026586
evi_2016_5,0.20981227,Parque do Ibirapuera,L1800556
evi_2016_5,0.232353631,Parque Rufino Tamayo,L2875912
evi_2016_5,0.024636556,PN de l'Île-de-la-Visitation,L459787
evi_2016_5,0.075953016,Prospect Park,L109516
evi_2016_5,0.259022584,Royal Botanic Gardens (Melbourne),L919153
evi_2016_5,0.109616565,Safa Park,L982332
evi_2016_5,0.24756063,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2016_5,0.190706628,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2016_5,0.364469084,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2016_5,0.232923395,Shahr Park (general area),L3158781
evi_2016_5,0.190816,Shangaii--Century Park,L1029418
evi_2016_5,0.123110542,Shushan Forest Park,L3483931
evi_2016_5,0.183071385,Sun Yat-sen University Campus,L2354294
evi_2016_5,0.112744729,Technopole,L2389491
evi_2016_5,0.042386446,Tiantan Park (Temple of Heaven),L2398320
evi_2016_5,0.062574103,Toronto--Queen's Park,L571677
evi_2016_5,0.26129188,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2016_5,0.220746566,University of Ghana Botanical Gardens,L2265183
evi_2016_5,0.250562046,Villa Borghese,L1017789
evi_2016_5,0.143666613,Viveros de Coyoacán,L294783
evi_2016_5,0.152837613,Woodlands Cemetery,L715912
evi_2016_5,0.3530558,Yangon--Inya Lake,L1899347
