Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
20.295477,15,L1007610,2.118178555,0.420101712,evi_2013_15
7.750115788,15,L1014322,1.1395047,-0.022314984,evi_2013_15
243.095914,15,L1025768,6.201269384,0.235266331,evi_2013_15
41.52692277,15,L1070558,3.403294442,-0.276523125,evi_2013_15
5.404973654,15,L1074046,1.0048047,0.191113989,evi_2013_15
127.8079008,15,L108460,4.815162072,-0.014352894,evi_2013_15
102.340698,15,L108479,4.021158782,0.054200672,evi_2013_15
671.2881167,15,L109439,14.74217781,-0.040199405,evi_2013_15
429.9630584,15,L109516,9.806453823,0.178886472,evi_2013_15
353.4472499,15,L11,7.647478528,0.109115442,evi_2013_15
11.07748812,15,L1138317,2.59040892,0.211385026,evi_2013_15
28.71537021,15,L1150366,2.375736161,0.210755114,evi_2013_15
77.29235124,15,L1160385,5.247531585,0.224840676,evi_2013_15
81.43173982,15,L1163678,4.129937205,0.179024876,evi_2013_15
3.529576952,15,L1206404,1.042346446,0.404378366,evi_2013_15
107.8573867,15,L1215121,4.771933533,0.167397716,evi_2013_15
14.98169863,15,L127353,2.211383781,0.335911109,evi_2013_15
4.643658481,15,L1284799,1.046470945,-0.009070752,evi_2013_15
48.74494516,15,L1409960,4.207193165,0.25947354,evi_2013_15
40.88619848,15,L1448462,6.585374467,0.260305233,evi_2013_15
129.7488156,15,L148362,6.075697426,0.36753147,evi_2013_15
128.4767034,15,L152123,4.777319255,0.180974436,evi_2013_15
3.014494833,15,L1620006,0.918286157,0.128968632,evi_2013_15
274.5874481,15,L165056,6.777135664,0.139316369,evi_2013_15
93.73892113,15,L1743685,4.17784758,0.231321278,evi_2013_15
12.06031765,15,L1877656,1.730353462,0.180055357,evi_2013_15
25.03211447,15,L1896576,1.918820091,0.209932794,evi_2013_15
619.2460061,15,L191106,13.03461987,0.205004635,evi_2013_15
59.78429576,15,L196159,3.463815592,0.283853716,evi_2013_15
30.75045904,15,L200830,2.589964103,0.262346772,evi_2013_15
82.2925033,15,L2041660,3.686770374,0.240405574,evi_2013_15
172.2545638,15,L207391,6.151848882,0.191958608,evi_2013_15
10.56080261,15,L208734,1.813471768,0.206706538,evi_2013_15
55.2938267,15,L209928,3.442792364,0.167610895,evi_2013_15
7.442667215,15,L2107980,1.786392089,0.193862064,evi_2013_15
790.6461919,15,L213077,11.85319233,0.158163722,evi_2013_15
27.44461616,15,L2161102,2.088819629,0.166088626,evi_2013_15
108.0565067,15,L2205485,8.383377561,0.22125871,evi_2013_15
62.48892426,15,L227274,3.622011139,0.17636031,evi_2013_15
11.83772529,15,L2314029,1.803885894,0.243850635,evi_2013_15
60.3667342,15,L232994,3.965223168,0.21346606,evi_2013_15
83.33875035,15,L2390329,4.021541947,0.245366877,evi_2013_15
3.737196655,15,L241804,0.931712593,0.263608333,evi_2013_15
12.94475035,15,L246035,1.63351686,0.045229106,evi_2013_15
203.8869419,15,L2468319,7.213091601,0.168024058,evi_2013_15
96.84988008,15,L250145,4.795861467,0.172750238,evi_2013_15
38.9454954,15,L250958,2.646238463,0.171268826,evi_2013_15
196.1479739,15,L252263,6.378792977,0.051640272,evi_2013_15
10.72610792,15,L2531682,1.639869598,0.320716473,evi_2013_15
8.658871484,15,L2531687,1.596830405,0.332053463,evi_2013_15
217.2872915,15,L268530,8.669759547,0.157455071,evi_2013_15
269.8380529,15,L271279,7.179805207,0.282438248,evi_2013_15
144.3757788,15,L275836,5.691863051,0.271373967,evi_2013_15
32.9713361,15,L2807001,2.898828457,0.356386262,evi_2013_15
331.5524457,15,L285884,7.351110814,0.174511134,evi_2013_15
26.91715066,15,L2875912,2.256211723,0.192528522,evi_2013_15
4.082893853,15,L2889249,1.25598204,0.171894187,evi_2013_15
21.74399686,15,L2921580,3.802309809,0.168876246,evi_2013_15
14.69443918,15,L2921596,2.802077398,0.159108039,evi_2013_15
10.27955091,15,L2960422,1.68200426,0.155191506,evi_2013_15
228.3071132,15,L298724,6.3240743,-0.061442384,evi_2013_15
89.83552913,15,L299578,4.033944585,0.107294938,evi_2013_15
18.46289688,15,L304833,1.786136513,0.167948479,evi_2013_15
155.6967854,15,L305312,6.625675685,0.276582471,evi_2013_15
18.00116307,15,L312198,1.80251158,0.288587153,evi_2013_15
31.32391737,15,L3187356,4.290778941,0.26504594,evi_2013_15
144.0509166,15,L339164,5.331651204,-0.031893666,evi_2013_15
218.2688057,15,L340861,10.2951507,0.290141132,evi_2013_15
75.04806455,15,L342893,4.211326752,0.248321167,evi_2013_15
105.5116638,15,L343087,5.393706839,0.217639537,evi_2013_15
16.03374622,15,L385285,1.731909734,0.171748817,evi_2013_15
4.908590966,15,L389608,1.26595499,-0.008201085,evi_2013_15
27.25148609,15,L419667,1.9939401,-0.036800326,evi_2013_15
147.3843367,15,L447381,5.598376426,0.209300319,evi_2013_15
75.65575155,15,L449982,3.474831634,0.219546654,evi_2013_15
357.1702097,15,L451783,11.86242988,0.166459152,evi_2013_15
699.5155119,15,L453412,12.2642329,0.104915889,evi_2013_15
23.72710521,15,L454170,2.106393862,-0.084029178,evi_2013_15
202.9866002,15,L456488,7.538904307,0.120211509,evi_2013_15
95.16645998,15,L458792,5.883104866,0.330701522,evi_2013_15
155.706136,15,L486301,6.404377203,0.170695745,evi_2013_15
33.66621996,15,L571677,2.897408564,0.09256511,evi_2013_15
34.0470971,15,L588572,3.552011792,0.227518358,evi_2013_15
74.99682478,15,L590796,5.473325974,-0.036002741,evi_2013_15
7.054897622,15,L598129,1.108911737,-0.032407456,evi_2013_15
65.17827951,15,L618326,3.798472575,0.317438347,evi_2013_15
139.3080943,15,L620970,4.775986637,0.218330029,evi_2013_15
5.564527258,15,L622087,0.999373874,0.184890908,evi_2013_15
33.92931433,15,L634615,3.061784846,0.290106629,evi_2013_15
380.0643874,15,L663110,7.900171122,0.251867524,evi_2013_15
180.2503623,15,L681420,5.608294963,0.106641339,evi_2013_15
4.349022249,15,L683555,0.840172943,0.196231892,evi_2013_15
319.0909037,15,L684445,8.24315392,0.21965313,evi_2013_15
