Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
18.00116307,15,L312198,1.80251158,36.67553649,gls_tree_15
16.03374622,15,L385285,1.731909734,0.60468711,gls_tree_15
15.82612815,15,L910358,1.74843709,4.596777981,gls_tree_15
14.98169863,15,L127353,2.211383781,15.63082356,gls_tree_15
14.69443918,15,L2921596,2.802077398,12.0283585,gls_tree_15
12.94475035,15,L246035,1.63351686,5.955433301,gls_tree_15
12.06031765,15,L1877656,1.730353462,13.99643627,gls_tree_15
11.83772529,15,L2314029,1.803885894,,gls_tree_15
11.61341834,15,L796074,1.625463791,25.02221127,gls_tree_15
11.07748812,15,L1138317,2.59040892,13.65499856,gls_tree_15
10.72610792,15,L2531682,1.639869598,13.99812168,gls_tree_15
10.56080261,15,L208734,1.813471768,10.50460722,gls_tree_15
10.27955091,15,L2960422,1.68200426,12.08591814,gls_tree_15
8.658871484,15,L2531687,1.596830405,14.12370554,gls_tree_15
8.054821953,15,L886942,1.149968823,17.96539841,gls_tree_15
7.750115788,15,L1014322,1.1395047,10.49539197,gls_tree_15
7.442667215,15,L2107980,1.786392089,13.40295939,gls_tree_15
7.335856056,15,L717897,1.258993105,14.85926071,gls_tree_15
7.054897622,15,L598129,1.108911737,10.20455445,gls_tree_15
5.564527258,15,L622087,0.999373874,1.556377964,gls_tree_15
5.404973654,15,L1074046,1.0048047,7.406109002,gls_tree_15
4.908590966,15,L389608,1.26595499,9.954152913,gls_tree_15
4.643658481,15,L1284799,1.046470945,9.679223165,gls_tree_15
4.349022249,15,L683555,0.840172943,11.60797022,gls_tree_15
4.082893853,15,L2889249,1.25598204,11.92628092,gls_tree_15
3.737196655,15,L241804,0.931712593,8.220474603,gls_tree_15
3.529576952,15,L1206404,1.042346446,17.85623004,gls_tree_15
3.014494833,15,L1620006,0.918286157,14.17926709,gls_tree_15
