file.name,value,name,LOCALITY_ID
evi_2015_25,0.331780348,A. D. Barnes Park,L200830
evi_2015_25,0.189285366,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2015_25,0.223129329,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2015_25,0.228274732,Addis Ababa--Ghion Hotel,L3016220
evi_2015_25,0.118844397,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2015_25,0.316557792,Athens National Gardens,L2694540
evi_2015_25,0.267647779,Büyük Çamlıca Tepesi,L2361473
evi_2015_25,0.320318512,Bangkok--Lumphini Park,L1068940
evi_2015_25,0.321643836,Berlin--Grosser Tiergarten,L1756521
evi_2015_25,0.383414805,Bidadari,L3345783
evi_2015_25,0.174630612,Bosque El Olivar,L826850
evi_2015_25,0.285722561,Bosque los Colomos,L2811916
evi_2015_25,0.289946912,Boston Public Garden,L209928
evi_2015_25,0.189206639,Botanik Parkı,L1930245
evi_2015_25,0.273964052,Cape Town--Company's Garden,L1357648
evi_2015_25,0.25864627,Centennial Olympic Park,L796074
evi_2015_25,0.337612026,Centennial Park (Sydney),L945869
evi_2015_25,0.299536316,"Central Park (Banabitan), Kolkata",L2071440
evi_2015_25,0.265546178,Centre for Environment Education (CEE),L3353044
evi_2015_25,0.245923082,Cerro Santa Lucia,L980718
evi_2015_25,0.294620077,Constitution Gardens and Reflecting Pool,L473521
evi_2015_25,0.415479359,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2015_25,0.261751776,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2015_25,0.472125717,Durban Botanical Gardens,L1060493
evi_2015_25,0.193851972,Echo Park,L619767
evi_2015_25,0.303848776,Fergusson College Campus,L3148022
evi_2015_25,0.276954381,Freeway Park (Seattle),L372668
evi_2015_25,0.255028087,Hanoi Botanical Gardens,L1877540
evi_2015_25,0.424026823,Hofgarten Düsseldorf,L3024180
evi_2015_25,0.322543787,Houston--West 11th Street Park,L281716
evi_2015_25,-0.104774789,"Humboldt Park, Chicago",L339164
evi_2015_25,0.343134521,Hyde Park,L938388
evi_2015_25,0.29983679,Jakarta--Monas,L1416967
evi_2015_25,0.500084909,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2015_25,0.358921831,Jardín Botánico José Celestino Mutis,L2404145
evi_2015_25,0.28830742,Johannesburg Botanical Gardens,L1277000
evi_2015_25,0.181874596,Kiwanis Park,L834429
evi_2015_25,0.374075329,Kowloon Park,L1435080
evi_2015_25,0.369210377,Kuala Lumpur City Center Park,L2688240
evi_2015_25,0.253501452,Kunming--Green Lake Park,L957929
evi_2015_25,0.368147475,Lago del Golf,L1471853
evi_2015_25,0.343113777,Lalbagh Botanical Gardens,L2525698
evi_2015_25,0.152813453,Lodi Gardens,L2265071
evi_2015_25,0.23780335,Lucknow Zoological Garden,L3922053
evi_2015_25,0.235468959,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2015_25,0.249751147,Mt. Davidson,L419667
evi_2015_25,0.450309849,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2015_25,0.137644466,Namsan Mountain,L1668242
evi_2015_25,0.181276013,Pantoja Park,L1830072
evi_2015_25,0.264710071,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2015_25,0.440938114,Parque Chico Mendes,L2386097
evi_2015_25,0.228651759,"Parque de El Retiro, Madrid",L1139116
evi_2015_25,0.281052607,"Parque de la Ciutadella, Barcelona",L4026586
evi_2015_25,0.345268986,Parque do Ibirapuera,L1800556
evi_2015_25,0.273669785,Parque Rufino Tamayo,L2875912
evi_2015_25,0.277836468,PN de l'Île-de-la-Visitation,L459787
evi_2015_25,0.127166273,Prospect Park,L109516
evi_2015_25,0.204278397,Royal Botanic Gardens (Melbourne),L919153
evi_2015_25,0.127340614,Safa Park,L982332
evi_2015_25,0.391796085,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2015_25,0.219669042,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2015_25,0.589022003,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2015_25,0.115008363,Shahr Park (general area),L3158781
evi_2015_25,0.119964726,Shangaii--Century Park,L1029418
evi_2015_25,0.115095783,Shushan Forest Park,L3483931
evi_2015_25,0.227431455,Sun Yat-sen University Campus,L2354294
evi_2015_25,0.196601151,Technopole,L2389491
evi_2015_25,0.134741913,Tiantan Park (Temple of Heaven),L2398320
evi_2015_25,0.151754839,Toronto--Queen's Park,L571677
evi_2015_25,0.217837558,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2015_25,0.310682972,University of Ghana Botanical Gardens,L2265183
evi_2015_25,0.301665826,Villa Borghese,L1017789
evi_2015_25,0.211618704,Viveros de Coyoacán,L294783
evi_2015_25,0.23762322,Woodlands Cemetery,L715912
evi_2015_25,0.352459803,Yangon--Inya Lake,L1899347
