Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
409.6210974,5,L923357,8.123751837,0.266610195,evi_2014_5
11.83772529,5,L2314029,1.803885894,0.138273839,evi_2014_5
41.52692277,5,L1070558,3.403294442,0.094331274,evi_2014_5
108.0565067,5,L2205485,8.383377561,0.198858037,evi_2014_5
195.1515519,5,L945563,7.491118318,0.323746197,evi_2014_5
688.9089054,5,L938388,11.58241077,0.286199297,evi_2014_5
380.0643874,5,L663110,7.900171122,0.233753253,evi_2014_5
75.04806455,5,L342893,4.211326752,0.230359335,evi_2014_5
203.8869419,5,L2468319,7.213091601,0.048876081,evi_2014_5
813.4974407,5,L806691,13.13482194,0.051666933,evi_2014_5
274.5874481,5,L165056,6.777135664,0.061871569,evi_2014_5
27.44461616,5,L2161102,2.088819629,0.176777563,evi_2014_5
40.88619848,5,L1448462,6.585374467,0.224283943,evi_2014_5
48.74494516,5,L1409960,4.207193165,0.194971539,evi_2014_5
83.33875035,5,L2390329,4.021541947,0.157610128,evi_2014_5
31.32391737,5,L3187356,4.290778941,0.198896184,evi_2014_5
18.00116307,5,L312198,1.80251158,0.497357004,evi_2014_5
59.78429576,5,L196159,3.463815592,0.478622647,evi_2014_5
144.3757788,5,L275836,5.691863051,0.463564925,evi_2014_5
33.92931433,5,L634615,3.061784846,0.388653871,evi_2014_5
83.63361068,5,L807500,6.47805541,0.39374463,evi_2014_5
147.3843367,5,L447381,5.598376426,0.359817754,evi_2014_5
82.2925033,5,L2041660,3.686770374,0.261997483,evi_2014_5
10.72610792,5,L2531682,1.639869598,0.237113081,evi_2014_5
8.658871484,5,L2531687,1.596830405,0.23697753,evi_2014_5
193.0574293,5,L919153,6.271403326,0.168291402,evi_2014_5
281.8079743,5,L945869,7.917616955,0.16324499,evi_2014_5
20.295477,5,L1007610,2.118178555,0.316456762,evi_2014_5
3.529576952,5,L1206404,1.042346446,0.312284351,evi_2014_5
25.03211447,5,L1896576,1.918820091,0.196107807,evi_2014_5
4.643658481,5,L1284799,1.046470945,-0.071709851,evi_2014_5
4.908590966,5,L389608,1.26595499,-0.065796485,evi_2014_5
7.750115788,5,L1014322,1.1395047,0.027104843,evi_2014_5
7.054897622,5,L598129,1.108911737,0.151521501,evi_2014_5
671.2881167,5,L109439,14.74217781,0.013226513,evi_2014_5
74.99682478,5,L590796,5.473325974,0.189528736,evi_2014_5
27.25148609,5,L419667,1.9939401,0.197995314,evi_2014_5
5.404973654,5,L1074046,1.0048047,0.227966025,evi_2014_5
155.706136,5,L486301,6.404377203,0.255773653,evi_2014_5
202.9866002,5,L456488,7.538904307,0.17297398,evi_2014_5
148.6685496,5,L796467,6.166389618,0.157454583,evi_2014_5
12.94475035,5,L246035,1.63351686,0.082648651,evi_2014_5
699.5155119,5,L453412,12.2642329,0.116045894,evi_2014_5
3.737196655,5,L241804,0.931712593,0.300895337,evi_2014_5
10.56080261,5,L208734,1.813471768,0.370376736,evi_2014_5
19.00362924,5,L834368,3.117662103,0.271463745,evi_2014_5
26.91715066,5,L2875912,2.256211723,0.202759731,evi_2014_5
38.9454954,5,L250958,2.646238463,0.161944904,evi_2014_5
96.84988008,5,L250145,4.795861467,0.142893181,evi_2014_5
62.48892426,5,L227274,3.622011139,0.154255067,evi_2014_5
5.564527258,5,L622087,0.999373874,0.1976401,evi_2014_5
221.92285,5,L797450,6.048442742,0.049152155,evi_2014_5
7.442667215,5,L2107980,1.786392089,0.188638419,evi_2014_5
76.90147549,5,L834429,5.118132766,0.183887913,evi_2014_5
16.03374622,5,L385285,1.731909734,0.148980664,evi_2014_5
69.36152985,5,L889273,3.514993998,0.20745951,evi_2014_5
