Area,BUFF_DIST,LOCALITY_I,Perimeter,value,file.name
27.44461616,25,L2161102,2.088819629,8.503537656,gls_water_25
27.25148609,25,L419667,1.9939401,75.23098648,gls_water_25
26.91715066,25,L2875912,2.256211723,0.015564771,gls_water_25
25.03211447,25,L1896576,1.918820091,42.83825116,gls_water_25
23.72710521,25,L454170,2.106393862,64.04792694,gls_water_25
21.74399686,25,L2921580,3.802309809,38.12069021,gls_water_25
20.295477,25,L1007610,2.118178555,3.190781807,gls_water_25
19.00362924,25,L834368,3.117662103,1.940764586,gls_water_25
18.46289688,25,L304833,1.786136513,47.92225474,gls_water_25
18.00116307,25,L312198,1.80251158,36.97723972,gls_water_25
16.03374622,25,L385285,1.731909734,0.256834047,gls_water_25
15.82612815,25,L910358,1.74843709,2.357350051,gls_water_25
14.98169863,25,L127353,2.211383781,10.17153102,gls_water_25
14.69443918,25,L2921596,2.802077398,40.54390175,gls_water_25
12.94475035,25,L246035,1.63351686,38.46771204,gls_water_25
12.06031765,25,L1877656,1.730353462,44.58318236,gls_water_25
11.83772529,25,L2314029,1.803885894,9.011120591,gls_water_25
11.61341834,25,L796074,1.625463791,0.66410661,gls_water_25
11.07748812,25,L1138317,2.59040892,2.056518905,gls_water_25
10.72610792,25,L2531682,1.639869598,28.5470819,gls_water_25
10.56080261,25,L208734,1.813471768,0.610290582,gls_water_25
10.27955091,25,L2960422,1.68200426,41.73357311,gls_water_25
8.658871484,25,L2531687,1.596830405,27.16764937,gls_water_25
8.054821953,25,L886942,1.149968823,45.53801227,gls_water_25
7.750115788,25,L1014322,1.1395047,66.29576563,gls_water_25
7.442667215,25,L2107980,1.786392089,0.278314878,gls_water_25
7.335856056,25,L717897,1.258993105,50.6979092,gls_water_25
7.054897622,25,L598129,1.108911737,70.59371913,gls_water_25
5.564527258,25,L622087,0.999373874,0.031917461,gls_water_25
5.404973654,25,L1074046,1.0048047,2.412232819,gls_water_25
4.908590966,25,L389608,1.26595499,62.50729054,gls_water_25
4.643658481,25,L1284799,1.046470945,61.81488142,gls_water_25
4.349022249,25,L683555,0.840172943,26.76667927,gls_water_25
4.082893853,25,L2889249,1.25598204,37.13294016,gls_water_25
3.737196655,25,L241804,0.931712593,0.85165978,gls_water_25
3.529576952,25,L1206404,1.042346446,9.719146701,gls_water_25
3.014494833,25,L1620006,0.918286157,51.88861012,gls_water_25
