file.name,value,name,LOCALITY_ID
gls_tree_25,10.73867419,A. D. Barnes Park,L200830
gls_tree_25,17.6666047,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
gls_tree_25,45.70558717,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
gls_tree_25,7.078099864,Addis Ababa--Ghion Hotel,L3016220
gls_tree_25,9.776201464,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
gls_tree_25,6.538818753,Athens National Gardens,L2694540
gls_tree_25,21.4201484,Büyük Çamlıca Tepesi,L2361473
gls_tree_25,9.682962462,Bangkok--Lumphini Park,L1068940
gls_tree_25,21.57312101,Berlin--Grosser Tiergarten,L1756521
gls_tree_25,22.46772152,Bidadari,L3345783
gls_tree_25,1.050346901,Bosque El Olivar,L826850
gls_tree_25,8.539255003,Bosque los Colomos,L2811916
gls_tree_25,33.90376331,Boston Public Garden,L209928
gls_tree_25,1.228146811,Botanik Parkı,L1930245
gls_tree_25,13.21574054,Cape Town--Company's Garden,L1357648
gls_tree_25,25.6708544,Centennial Olympic Park,L796074
gls_tree_25,24.39805605,Centennial Park (Sydney),L945869
gls_tree_25,13.02729601,"Central Park (Banabitan), Kolkata",L2071440
gls_tree_25,2.472683902,Centre for Environment Education (CEE),L3353044
gls_tree_25,11.21495623,Cerro Santa Lucia,L980718
gls_tree_25,28.3621615,Constitution Gardens and Reflecting Pool,L473521
gls_tree_25,24.47527648,Curitiba -- Jardim Botânico de Curitiba,L3143033
gls_tree_25,5.238643377,Dallas--Pioneer Park/City Hall Park,L1274650
gls_tree_25,15.29058631,Durban Botanical Gardens,L1060493
gls_tree_25,8.8573484,Echo Park,L619767
gls_tree_25,4.350980474,Fergusson College Campus,L3148022
gls_tree_25,36.06330062,Freeway Park (Seattle),L372668
gls_tree_25,7.062790865,Hanoi Botanical Gardens,L1877540
gls_tree_25,18.82702643,Hofgarten Düsseldorf,L3024180
gls_tree_25,10.15220273,Houston--West 11th Street Park,L281716
gls_tree_25,11.53712292,"Humboldt Park, Chicago",L339164
gls_tree_25,15.14436845,Hyde Park,L938388
gls_tree_25,9.205155541,Jakarta--Monas,L1416967
gls_tree_25,33.37096652,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
gls_tree_25,14.98886575,Jardín Botánico José Celestino Mutis,L2404145
gls_tree_25,4.23380624,Johannesburg Botanical Gardens,L1277000
gls_tree_25,0.56380347,Kiwanis Park,L834429
gls_tree_25,35.09326618,Kowloon Park,L1435080
gls_tree_25,32.91773933,Kuala Lumpur City Center Park,L2688240
gls_tree_25,18.41043425,Kunming--Green Lake Park,L957929
gls_tree_25,13.2766185,Lago del Golf,L1471853
gls_tree_25,3.407808651,Lalbagh Botanical Gardens,L2525698
gls_tree_25,3.91725275,Lodi Gardens,L2265071
gls_tree_25,4.223004335,Lucknow Zoological Garden,L3922053
gls_tree_25,14.69011771,"Manila American Cemetery & Memorial, Taguig",L1271819
gls_tree_25,16.43993629,Mt. Davidson,L419667
gls_tree_25,7.142926868,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
gls_tree_25,24.58348233,Namsan Mountain,L1668242
gls_tree_25,6.20808486,Pantoja Park,L1830072
gls_tree_25,15.11394312,Paris--6e arr.--Jardin du Luxembourg,L920889
gls_tree_25,29.28117829,Parque Chico Mendes,L2386097
gls_tree_25,3.670966429,"Parque de El Retiro, Madrid",L1139116
gls_tree_25,16.94365748,"Parque de la Ciutadella, Barcelona",L4026586
gls_tree_25,17.04714018,Parque do Ibirapuera,L1800556
gls_tree_25,18.59449932,Parque Rufino Tamayo,L2875912
gls_tree_25,18.38159067,PN de l'Île-de-la-Visitation,L459787
gls_tree_25,14.25517955,Prospect Park,L109516
gls_tree_25,12.15299823,Royal Botanic Gardens (Melbourne),L919153
gls_tree_25,0,Safa Park,L982332
gls_tree_25,11.00311187,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
gls_tree_25,3.212585121,"Sanjeevaiah Park, Hyderabad",L2472492
gls_tree_25,29.11851353,Santo Domingo--Jardín Botánico Nacional,L352473
gls_tree_25,0.339781892,Shahr Park (general area),L3158781
gls_tree_25,8.407487345,Shangaii--Century Park,L1029418
gls_tree_25,7.940841503,Shushan Forest Park,L3483931
gls_tree_25,11.97727956,Sun Yat-sen University Campus,L2354294
gls_tree_25,0.851150022,Technopole,L2389491
gls_tree_25,7.109215926,Tiantan Park (Temple of Heaven),L2398320
gls_tree_25,13.25183878,Toronto--Queen's Park,L571677
gls_tree_25,12.59293319,UM Dearborn--Rouge River Bird Observatory,L511955
gls_tree_25,6.756931685,University of Ghana Botanical Gardens,L2265183
gls_tree_25,8.645082012,Villa Borghese,L1017789
gls_tree_25,15.76115012,Viveros de Coyoacán,L294783
gls_tree_25,22.39940724,Woodlands Cemetery,L715912
gls_tree_25,4.248617456,Yangon--Inya Lake,L1899347
