file.name,value,name,LOCALITY_ID
evi_2017_5,0.316481332,A. D. Barnes Park,L200830
evi_2017_5,0.061622597,大阪市--大阪城/大阪城公園 (Osaka--Osaka Castle / Osaka Castle Park),L1123077
evi_2017_5,0.186189452,台北--大安森林公園(Taipei--Da'an Forest Park),L2319930
evi_2017_5,0.149373706,Addis Ababa--Ghion Hotel,L3016220
evi_2017_5,0.102437046,江戸川区--葛西臨海公園 (Edogawa Ward--Kasai Rinkai Park),L1896754
evi_2017_5,0.209100261,Athens National Gardens,L2694540
evi_2017_5,0.244131664,Büyük Çamlıca Tepesi,L2361473
evi_2017_5,0.159401599,Bangkok--Lumphini Park,L1068940
evi_2017_5,0.109567434,Berlin--Grosser Tiergarten,L1756521
evi_2017_5,0.319388817,Bidadari,L3345783
evi_2017_5,0.150584496,Bosque El Olivar,L826850
evi_2017_5,0.164057732,Bosque los Colomos,L2811916
evi_2017_5,0.084269478,Boston Public Garden,L209928
evi_2017_5,0.197505815,Botanik Parkı,L1930245
evi_2017_5,0.221810958,Cape Town--Company's Garden,L1357648
evi_2017_5,0.188160928,Centennial Olympic Park,L796074
evi_2017_5,0.323390158,Centennial Park (Sydney),L945869
evi_2017_5,0.180108718,"Central Park (Banabitan), Kolkata",L2071440
evi_2017_5,0.194832771,Centre for Environment Education (CEE),L3353044
evi_2017_5,0.153814551,Cerro Santa Lucia,L980718
evi_2017_5,0.179475066,Constitution Gardens and Reflecting Pool,L473521
evi_2017_5,0.251928623,Curitiba -- Jardim Botânico de Curitiba,L3143033
evi_2017_5,0.186380512,Dallas--Pioneer Park/City Hall Park,L1274650
evi_2017_5,0.339216632,Durban Botanical Gardens,L1060493
evi_2017_5,0.153619926,Echo Park,L619767
evi_2017_5,0.197370556,Fergusson College Campus,L3148022
evi_2017_5,0.18281844,Freeway Park (Seattle),L372668
evi_2017_5,0.145622639,Hanoi Botanical Gardens,L1877540
evi_2017_5,0.266154947,Hofgarten Düsseldorf,L3024180
evi_2017_5,0.240914309,Houston--West 11th Street Park,L281716
evi_2017_5,0.087018621,"Humboldt Park, Chicago",L339164
evi_2017_5,0.10123506,Hyde Park,L938388
evi_2017_5,0.193804547,Jakarta--Monas,L1416967
evi_2017_5,0.255092462,Jardín Botánico de Medellín Joaquín Antonio Uribe,L1119406
evi_2017_5,0.156111177,Jardín Botánico José Celestino Mutis,L2404145
evi_2017_5,0.330156569,Johannesburg Botanical Gardens,L1277000
evi_2017_5,0.174727639,Kiwanis Park,L834429
evi_2017_5,0.269733759,Kowloon Park,L1435080
evi_2017_5,0.292462591,Kuala Lumpur City Center Park,L2688240
evi_2017_5,0.130803288,Kunming--Green Lake Park,L957929
evi_2017_5,0.084161187,Lago del Golf,L1471853
evi_2017_5,0.174815181,Lalbagh Botanical Gardens,L2525698
evi_2017_5,0.225092718,Lodi Gardens,L2265071
evi_2017_5,0.181087618,Lucknow Zoological Garden,L3922053
evi_2017_5,0.210481908,"Manila American Cemetery & Memorial, Taguig",L1271819
evi_2017_5,0.231822588,Mt. Davidson,L419667
evi_2017_5,0.250205031,Nairobi River @ National Museums of Kenya (incl. Boulevard Hotel),L1046815
evi_2017_5,0.049639782,Namsan Mountain,L1668242
evi_2017_5,0.188332878,Pantoja Park,L1830072
evi_2017_5,0.024456892,Paris--6e arr.--Jardin du Luxembourg,L920889
evi_2017_5,0.519453647,Parque Chico Mendes,L2386097
evi_2017_5,0.196616942,"Parque de El Retiro, Madrid",L1139116
evi_2017_5,0.122856632,"Parque de la Ciutadella, Barcelona",L4026586
evi_2017_5,0.234326491,Parque do Ibirapuera,L1800556
evi_2017_5,0.218042752,Parque Rufino Tamayo,L2875912
evi_2017_5,0.055816281,PN de l'Île-de-la-Visitation,L459787
evi_2017_5,0.057973405,Prospect Park,L109516
evi_2017_5,0.196256211,Royal Botanic Gardens (Melbourne),L919153
evi_2017_5,0.119440196,Safa Park,L982332
evi_2017_5,0.206989575,Saigon--Thao Cam Vien (Saigon Zoo),L1118709
evi_2017_5,0.154335946,"Sanjeevaiah Park, Hyderabad",L2472492
evi_2017_5,0.261810021,Santo Domingo--Jardín Botánico Nacional,L352473
evi_2017_5,0.045232878,Shahr Park (general area),L3158781
evi_2017_5,0.133175176,Shangaii--Century Park,L1029418
evi_2017_5,0.135758655,Shushan Forest Park,L3483931
evi_2017_5,0.211471002,Sun Yat-sen University Campus,L2354294
evi_2017_5,0.113105147,Technopole,L2389491
evi_2017_5,0.055391014,Tiantan Park (Temple of Heaven),L2398320
evi_2017_5,0.062795545,Toronto--Queen's Park,L571677
evi_2017_5,0.212394337,UM Dearborn--Rouge River Bird Observatory,L511955
evi_2017_5,0.191952075,University of Ghana Botanical Gardens,L2265183
evi_2017_5,0.291601018,Villa Borghese,L1017789
evi_2017_5,0.141213059,Viveros de Coyoacán,L294783
evi_2017_5,0.108732201,Woodlands Cemetery,L715912
evi_2017_5,0.302083921,Yangon--Inya Lake,L1899347
