Area,Id,LOCALITY_I,Perimeter,value,file.name
144.0509166,0,L339164,5.331651204,0.072047801,evi_2014_hs
228.3071132,0,L298724,6.3240743,0.037109243,evi_2014_hs
353.4472499,0,L11,7.647478528,0.343638949,evi_2014_hs
3.014494833,0,L1620006,0.918286157,0.445530117,evi_2014_hs
33.66621996,0,L571677,2.897408564,0.264714533,evi_2014_hs
21.74399686,0,L2921580,3.802309809,0.555915499,evi_2014_hs
4.082893853,0,L2889249,1.25598204,0.404324991,evi_2014_hs
14.69443918,0,L2921596,2.802077398,0.527607191,evi_2014_hs
10.27955091,0,L2960422,1.68200426,0.702129239,evi_2014_hs
7.335856056,0,L717897,1.258993105,0.179996674,evi_2014_hs
269.8380529,0,L271279,7.179805207,0.252991678,evi_2014_hs
11.07748812,0,L1138317,2.59040892,0.44138223,evi_2014_hs
28.71537021,0,L1150366,2.375736161,0.361513335,evi_2014_hs
139.3080943,0,L620970,4.775986637,0.265375626,evi_2014_hs
32.9713361,0,L2807001,2.898828457,0.321935084,evi_2014_hs
59.35114917,0,L711719,3.239175882,0.25263073,evi_2014_hs
12.06031765,0,L1877656,1.730353462,0.496848048,evi_2014_hs
30.75045904,0,L200830,2.589964103,0.281177196,evi_2014_hs
95.16645998,0,L458792,5.883104866,0.296398984,evi_2014_hs
155.6967854,0,L305312,6.625675685,0.335162535,evi_2014_hs
8.054821953,0,L886942,1.149968823,0.34691606,evi_2014_hs
14.98169863,0,L127353,2.211383781,0.454633184,evi_2014_hs
129.7488156,0,L148362,6.075697426,0.377097921,evi_2014_hs
11.61341834,0,L796074,1.625463791,0.192074869,evi_2014_hs
18.46289688,0,L304833,1.786136513,0.09212473,evi_2014_hs
619.2460061,0,L191106,13.03461987,0.090200697,evi_2014_hs
4.349022249,0,L683555,0.840172943,0.058496353,evi_2014_hs
331.5524457,0,L285884,7.351110814,0.290535033,evi_2014_hs
429.9630584,0,L109516,9.806453823,0.16345999,evi_2014_hs
243.095914,0,L1025768,6.201269384,0.119430548,evi_2014_hs
38.88254494,0,L715912,2.614425012,0.160657768,evi_2014_hs
75.65575155,0,L449982,3.474831634,0.414517048,evi_2014_hs
77.29235124,0,L1160385,5.247531585,0.390322286,evi_2014_hs
180.2503623,0,L681420,5.608294963,0.450745516,evi_2014_hs
55.2938267,0,L209928,3.442792364,0.235042843,evi_2014_hs
172.2545638,0,L207391,6.151848882,0.306530575,evi_2014_hs
60.04776679,0,L710606,4.637691061,0.174364608,evi_2014_hs
357.1702097,0,L451783,11.86242988,0.265837294,evi_2014_hs
218.2688057,0,L340861,10.2951507,0.662917553,evi_2014_hs
65.17827951,0,L618326,3.798472575,0.232714892,evi_2014_hs
