Area,Id,LOCALITY_I,Perimeter,value,file.name
4.082893853,0,L2889249,1.25598204,0.161981442,evi_2015_hs
14.69443918,0,L2921596,2.802077398,0.162753922,evi_2015_hs
10.27955091,0,L2960422,1.68200426,0.170899217,evi_2015_hs
7.335856056,0,L717897,1.258993105,0.260829575,evi_2015_hs
269.8380529,0,L271279,7.179805207,0.25594013,evi_2015_hs
11.07748812,0,L1138317,2.59040892,0.235142727,evi_2015_hs
28.71537021,0,L1150366,2.375736161,0.416130998,evi_2015_hs
139.3080943,0,L620970,4.775986637,0.309412985,evi_2015_hs
32.9713361,0,L2807001,2.898828457,0.291568261,evi_2015_hs
59.35114917,0,L711719,3.239175882,0.308286444,evi_2015_hs
12.06031765,0,L1877656,1.730353462,0.568677076,evi_2015_hs
30.75045904,0,L200830,2.589964103,0.470793792,evi_2015_hs
95.16645998,0,L458792,5.883104866,0.564833092,evi_2015_hs
155.6967854,0,L305312,6.625675685,0.239823605,evi_2015_hs
8.054821953,0,L886942,1.149968823,0.266852467,evi_2015_hs
14.98169863,0,L127353,2.211383781,0.497294689,evi_2015_hs
129.7488156,0,L148362,6.075697426,0.466053455,evi_2015_hs
11.61341834,0,L796074,1.625463791,0.221300891,evi_2015_hs
18.46289688,0,L304833,1.786136513,0.312586392,evi_2015_hs
619.2460061,0,L191106,13.03461987,0.234876996,evi_2015_hs
4.349022249,0,L683555,0.840172943,0.101915156,evi_2015_hs
331.5524457,0,L285884,7.351110814,0.405426079,evi_2015_hs
429.9630584,0,L109516,9.806453823,0.250317592,evi_2015_hs
243.095914,0,L1025768,6.201269384,0.18964059,evi_2015_hs
38.88254494,0,L715912,2.614425012,0.189971748,evi_2015_hs
75.65575155,0,L449982,3.474831634,0.446152469,evi_2015_hs
77.29235124,0,L1160385,5.247531585,0.365084833,evi_2015_hs
180.2503623,0,L681420,5.608294963,0.268162589,evi_2015_hs
55.2938267,0,L209928,3.442792364,0.397197565,evi_2015_hs
172.2545638,0,L207391,6.151848882,0.379428249,evi_2015_hs
60.04776679,0,L710606,4.637691061,0.292311923,evi_2015_hs
357.1702097,0,L451783,11.86242988,0.237576372,evi_2015_hs
218.2688057,0,L340861,10.2951507,0.645082725,evi_2015_hs
65.17827951,0,L618326,3.798472575,0.309051655,evi_2015_hs
